date,year,quarter,month,day,y_d_1,y_d_2,y_d_3,y_d_4,y_d_5,y_d_6,y_d_7,y_d_8,y_d_9,y_d_10,y_d_11,y_d_12,y_d_13,y_d_14,y_d_15,y_m_1,y_m_2,y_m_3,y_m_4,y_m_5,y_m_6,y_m_7,y_m_8,y_m_9,y_m_10,y_m_11,y_m_12,y_q_1,Xi_qd,Xi_md,W_md_c,W_md_p,W_qd_c,W_qd_p,ind_backcast,ind_nowcast,ind_forecast1Q,ind_forecast2Q,ind_sample
1992-01-22,1992,1,1,22,-0.000366747434703456,-0.00090370797413637,0.000112661993901146,-0.000504092705838988,-8.74348464916132e-05,-0.000857587609617981,-0.000517585734462691,-0.000221545269607703,-0.000948136511134039,-0.00052914783000748,-0.412209012100817,-0.0289999999999999,0.0379999999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.32258064516129,0.67741935483871,0.769230769230769,0.230769230769231,0,0,0,0,1
1992-01-23,1992,1,1,23,-0.000397083663325441,-0.00131187799843783,2.24130976170783e-05,-0.000665584568207409,-0.000178399402275031,-0.000874898973460352,-0.000547244789372954,-0.00026717115164531,-0.00100647629586276,-0.000539870232449384,-0.494637838296796,0.00199999999999889,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.290322580645161,0.709677419354839,0.758241758241758,0.241758241758242,0,0,0,0,1
1992-01-24,1992,1,1,24,-0.000288264564844986,-0.00100343327489747,3.0599398346516e-05,-0.000719428205166349,-0.000189604590920233,-0.000835970442615989,-0.000511309362171778,-0.000237898646094321,-0.0010074156238397,-0.000527773926831773,-0.138862402286044,0.016,0.0200000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.258064516129032,0.741935483870968,0.747252747252747,0.252747252747253,0,0,0,0,1
1992-01-25,1992,1,1,25,-0.000284376578325662,-0.000826039108002845,1.75081020096816e-05,-0.000544705277267641,-0.000200009677228033,-0.000913040414327909,-0.000513697064679691,-0.00022830203741387,-0.0010059406988894,-0.000531932647204398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.225806451612903,0.774193548387097,0.736263736263736,0.263736263736264,0,0,0,0,1
1992-01-26,1992,1,1,26,-2.11507808933895e-05,-0.000589613651895946,5.88111631964624e-05,-0.000505078226339585,-0.000418159286898803,-0.000603715069957235,-0.000474197600318611,-0.00028056750522633,-0.000993090255009127,-0.000538996752114039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.193548387096774,0.806451612903226,0.725274725274725,0.274725274725275,0,0,0,0,1
1992-01-27,1992,1,1,27,0.000260708720057775,-0.000556936551166314,0.000557094904768646,-0.000144821142678817,-0.000483306902759588,-0.000771106683703081,-0.000519428980537087,-0.000197805599571084,-0.00088744369266404,-0.000559878505313186,1.02436909349786,0.0330000000000013,0.0179999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.161290322580645,0.838709677419355,0.714285714285714,0.285714285714286,0,0,0,0,1
1992-01-28,1992,1,1,28,0.000413111605680616,-0.0007703715117486,0.000445498166021599,-0.00034735529363591,-0.000465000846874575,-0.000917468396924295,-0.000595154634894285,-0.00021111592484757,-0.000846365860108185,-0.000563585027563447,-0.0711668314027136,-0.0560000000000009,-0.0369999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.129032258064516,0.870967741935484,0.703296703296703,0.296703296703297,0,0,0,0,1
1992-01-29,1992,1,1,29,0.000342645738143312,-0.0010498700969519,0.00047729439042611,-0.000530371480748573,-0.000488408904550303,-0.000937643769186501,-0.000630234716323076,-0.000217996390408669,-0.00077098438481405,-0.000566615823475507,-0.863995454467137,-0.00200000000000067,-0.00699999999999967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.0967741935483871,0.903225806451613,0.692307692307692,0.307692307692308,0,0,0,0,1
1992-01-30,1992,1,1,30,0.000313051678895218,-0.00107811777805283,0.000526150017497171,-0.00106825519088193,-0.000479643022978212,-0.0010305501165457,-0.00070727268885301,-0.000216672813451816,-0.000619924946437924,-0.000519979462633526,0.718536023207417,0.0520000000000014,0.0199999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.0645161290322581,0.935483870967742,0.681318681318681,0.318681318681319,0,0,0,0,1
1992-01-31,1992,1,1,31,0.000265940911052506,-0.000541033588108404,0.000667573150319085,-0.000960500269851757,-0.000482148733646575,-0.000875830933480511,-0.00085515063332966,-0.000215273960013387,-0.000564156374243837,-0.000513531578154732,0.156727848379834,0.0220000000000002,0.0270000000000001,NaN,NaN,3.82627057352884,1.20193754657842,5.70520478344241,-0.981087056425967,NaN,1.15441397468654,0.276243269590992,0.400802139753864,-0.505690078897381,0.118553659410203,1.03181798477463,NaN,NaN,1,1,0.032258064516129,0.967741935483871,0.67032967032967,0.32967032967033,0,0,0,0,1
1992-02-01,1992,1,2,1,0.000292299041570028,-0.000560206321622211,0.000690099316112264,-0.0009190041592961,-0.000472152216527639,-0.000880889575188188,-0.000757719372925744,-0.000193370991805608,-0.000596112079534889,-0.00051622595718062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0.659340659340659,0.340659340659341,0,0,0,0,1
1992-02-02,1992,1,2,2,0.0004252133536125,-0.000504416266455392,0.000765160972440229,-0.000653513952080386,-0.000431660818727685,-0.00085380945151141,-0.0006021576729614,-2.41485650586254e-05,-9.90396814239075e-05,-0.000504700615423438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.96551724137931,0.0344827586206897,0.648351648351648,0.351648351648352,0,0,0,0,1
1992-02-03,1992,1,2,3,0.000355183210389224,-0.000302607932758375,0.000673794206066847,-0.000882323223677113,-0.000405930461415427,-0.000836744264354539,-0.000435088255062692,-2.62349788487204e-05,-0.000137640476252647,-0.000489118085065735,-0.00236800580060148,0.0689999999999991,0.0309999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.931034482758621,0.0689655172413793,0.637362637362637,0.362637362637363,0,0,0,0,1
1992-02-04,1992,1,2,4,0.000394937090580939,-0.000391555738425302,0.000406108450021363,-0.00090972534470709,-0.000177573731034327,-0.000743604442955388,-0.000359969626331137,-1.84034432394374e-05,-0.00041890066626913,-0.000445367752079617,-0.4095804354038,0.0169999999999995,0.00400000000000045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.896551724137931,0.103448275862069,0.626373626373626,0.373626373626374,0,0,0,0,1
1992-02-05,1992,1,2,5,0.000394951789924529,-0.000605244802312618,0.000305840598214407,-0.000836201757551241,-0.000184497451756881,-0.000743427099248352,-0.0004295020804572,3.87687353417191e-06,-0.000373668962813869,-0.000439119028198142,0.420847909006916,0.00700000000000145,-0.00499999999999989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.862068965517241,0.137931034482759,0.615384615384615,0.384615384615385,0,0,0,0,1
1992-02-06,1992,1,2,6,0.000414641264440565,-0.000582026033232029,0.000127805492381129,-0.000743748953323328,8.94942959542183e-05,-0.000716853124301509,-0.000299733003021517,9.21330030561631e-06,-0.000528665289220728,-0.000365065451608072,-0.12702046129105,-0.0140000000000011,-0.00700000000000056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.827586206896552,0.172413793103448,0.604395604395604,0.395604395604396,0,0,0,0,1
1992-02-07,1992,1,2,7,0.000457338310036813,-0.00046214292244806,8.29678139674433e-05,-0.000631825371602394,-0.000135120422546262,-0.000724488442772253,-0.000218591013487208,-2.16071846792573e-05,-0.000448547025291829,-0.000374797742051502,0.170905009250522,-0.0499999999999989,-0.0409999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.793103448275862,0.206896551724138,0.593406593406593,0.406593406593407,0,0,0,0,1
1992-02-08,1992,1,2,8,0.000499058023475356,-0.000666744482246976,-0.000124583587692872,-0.000629328129780275,-0.000135306835941446,-0.000874074619747265,-0.000281833485533418,-2.6575402543239e-05,-0.000455644547770541,-0.000356496122407917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.758620689655172,0.241379310344828,0.582417582417582,0.417582417582418,0,0,0,0,1
1992-02-09,1992,1,2,9,0.000411743248637515,-0.000641358585000228,-0.000566260402170669,-0.000732747945832672,-0.000113202171373597,-0.000740253846952752,-0.000305830189441963,-1.36724551049423e-05,-0.000318776344351804,-0.000367949599852739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.724137931034483,0.275862068965517,0.571428571428571,0.428571428571429,0,0,0,0,1
1992-02-10,1992,1,2,10,0.000401726027786058,-0.000926017889399091,-0.000562881437345814,-0.000812124693157029,-0.000104049131047215,-0.000520482003354363,-0.000755829084327299,-3.3999627982939e-06,-5.4413009884101e-06,-0.00037598318106547,-0.169716034815881,0.0129999999999999,0.00899999999999945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.689655172413793,0.310344827586207,0.56043956043956,0.43956043956044,0,0,0,0,1
1992-02-11,1992,1,2,11,0.000378835945537096,-0.00108610678568307,-0.000567779439261999,-0.00083528727785937,-0.00013739658022358,-0.000504332767579058,-0.000765772347328571,-5.945284966655e-05,4.24784986962235e-06,-0.000355185920902173,-0.272979202710921,-0.00100000000000122,-0.0169999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.655172413793103,0.344827586206897,0.549450549450549,0.450549450549451,0,0,0,0,1
1992-02-12,1992,1,2,12,0.000376783355671137,-0.00117666910088219,-0.000573380991682747,-0.000805795639187047,-0.000160697827865411,-0.000504232240257248,-0.000830062847119878,-6.30575150713694e-05,7.56054169974447e-05,-0.000365166587938599,0.350161849207797,0.016,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.620689655172414,0.379310344827586,0.538461538461538,0.461538461538462,0,0,0,0,1
1992-02-13,1992,1,2,13,0.000328611560568117,-0.00112816329053586,-0.000418044272976053,-0.000687598624651121,-0.000120233274785402,-0.000469982354988702,-0.000770879991889293,-1.89525639883845e-05,0.000211269128871262,-0.000377130185529304,-0.250752982959934,-0.0179999999999989,0.00699999999999967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.586206896551724,0.413793103448276,0.527472527472527,0.472527472527473,0,0,0,0,1
1992-02-14,1992,1,2,14,0.000270020500180518,-0.00084544136655284,-0.000659772278676379,-0.000779259547314605,-0.000229965661551672,-0.000735122481367592,-0.000716452018696842,-2.78344542070587e-07,-0.000295600916186385,-0.000376970082431116,-0.276440003366929,0.0279999999999987,0.0469999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.551724137931034,0.448275862068966,0.516483516483517,0.483516483516484,0,0,0,0,1
1992-02-15,1992,1,2,15,0.000270855533562105,-0.000841087219090887,-0.000838538041727174,-0.000738571995275215,-0.000273037297784298,-0.000538268179532085,-0.000785622486199088,-2.31086074457837e-06,-0.000297824489407952,-0.00041122038193366,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.517241379310345,0.482758620689655,0.505494505494505,0.494505494505495,0,0,0,0,1
1992-02-16,1992,1,2,16,0.00026901399046812,-0.000998805305999548,-0.000830247494222938,-0.000581141203918319,-0.00029521911909922,-0.000317485703847409,-0.000768432136868254,1.88534070505292e-05,-0.000157729074742482,-0.000241245972202134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.482758620689655,0.517241379310345,0.494505494505495,0.505494505494505,0,0,0,0,1
1992-02-17,1992,1,2,17,0.000311337931999134,-0.000847884960439871,-0.00147979272457014,-0.000618689527690847,-0.000411270090706772,-0.000591542247660871,-0.000540117266915646,1.36355071559941e-05,0.000366943315170605,-0.00025303292120205,0.730539265228369,0.00400000000000134,-0.000999999999999446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.448275862068966,0.551724137931034,0.483516483516484,0.516483516483517,0,0,0,0,1
1992-02-18,1992,1,2,18,0.000257337300959487,-0.00100835224674013,-0.00145975434565278,-0.000896060195828602,-0.000425152537492809,-0.000579504995062909,-0.000521228305599901,1.42751212604656e-05,0.000187424348965393,-0.000255833979774651,0.477995833372535,-0.00700000000000145,-0.00300000000000011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.413793103448276,0.586206896551724,0.472527472527473,0.527472527472527,0,0,0,0,1
1992-02-19,1992,1,2,19,0.000163124539865338,-0.000718271628205848,-0.00136116469143997,-0.000766000584325613,-0.000478224451585359,-0.000454428800689233,-0.000473658169143052,-0.000102075247613846,-0.000593317655974878,-0.000249626598948503,-0.372628136299546,0.027000000000001,0.0249999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.379310344827586,0.620689655172414,0.461538461538462,0.538461538461538,0,0,0,0,1
1992-02-20,1992,1,2,20,0.000179916406441882,-0.0010071570653171,-0.00140171099134868,-0.000466239488280144,-0.000524621670640543,-0.000525091412853024,-0.000568540415807315,-0.000103620682544109,-0.000822533390448636,-0.000279507977111601,1.24119939340783,-0.0229999999999997,-0.00999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.344827586206897,0.655172413793103,0.450549450549451,0.549450549450549,0,0,0,0,1
1992-02-21,1992,1,2,21,0.000185189458772006,-0.00096377613735095,-0.00102935514977875,-0.000391911241330854,-0.000514633593118227,-0.000521153535798778,-0.000394655125671392,-7.98658355255387e-05,-0.000821658306602715,-0.000222433632267041,-0.00350238410948833,-0.00600000000000023,0.0170000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.310344827586207,0.689655172413793,0.43956043956044,0.56043956043956,0,0,0,0,1
1992-02-22,1992,1,2,22,0.000204518535838765,-0.000763240064508147,-0.00096260650589557,0.000180907744005861,-0.000489996841811091,-0.000447722973333165,-0.000340187035172285,-5.22025868391364e-05,-0.000807125792479805,-0.000199070373012833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.275862068965517,0.724137931034483,0.428571428571429,0.571428571428571,0,0,0,0,1
1992-02-23,1992,1,2,23,0.000268853343867364,-0.000694234869330541,-0.000957745040593882,0.000332872458593802,-0.000218088756830842,-0.000467988680990789,-0.0003588954602072,5.27527058905358e-05,-0.000446959002576518,-0.00018569037900209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.241379310344828,0.758620689655172,0.417582417582418,0.582417582417582,0,0,0,0,1
1992-02-24,1992,1,2,24,0.000266281534082942,-0.000791494805020473,-0.000844306505414252,0.000324860299163758,-0.000140119071274135,-7.47986205921996e-05,-0.00038562915120334,2.92303182327584e-05,0.000375969724367585,-0.000216185628469861,1.0792976845142,-0.0240000000000009,-0.00199999999999978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.206896551724138,0.793103448275862,0.406593406593407,0.593406593406593,0,0,0,0,1
