2018-04-30_topics,2018-04-30_corr
T27,0.61976282497021
T81,0.553091556069842
T127,0.538625773333303
T11,0.53437502437165
T138,0.504454661007678
T74,0.496205348088144
T52,0.479293451839962
T100,0.474299271506831
T179,0.457528519729979
T131,0.453559328494389
T88,0.45085572650084
T77,0.449787718419929
T58,0.447518419424502
T119,0.43157699852349
T184,0.427407027172826
T63,0.422062476163345
T136,0.421373109513428
T168,0.420523448115191
T20,0.419665762418817
T129,0.41793708824647
