2015-04-30_topics,2015-04-30_corr
T27,0.625598512565821
T11,0.565773498028126
T127,0.563501668832221
T81,0.562212112656452
T74,0.510994354197818
T138,0.507253609811706
T52,0.503103303847219
T100,0.483854180138358
T131,0.474645853911794
T88,0.464580939284382
T58,0.462043584433372
T179,0.460296043838288
T77,0.458204158518701
T119,0.445708210196974
T136,0.445496604483641
T20,0.438562286604772
T184,0.432372019702548
T129,0.42939423491053
T168,0.427639532464585
T63,0.42654353324156
