2012-01-30_topics,2012-01-30_corr
T127,0.593898942985533
T27,0.585645967386271
T11,0.578970319116699
T81,0.542039387654695
T52,0.513043951602344
T138,0.507532565594079
T77,0.504962892915609
T100,0.50045118248866
T74,0.495977570368292
T179,0.49259404215664
T58,0.472440604992853
T88,0.462541387119442
T119,0.461861091577201
T131,0.459955762154022
T118,0.449463527896838
T133,0.437690333086642
T20,0.434007111168217
T136,0.432866517936212
T198,0.429691219217566
T184,0.425255952773608
