2016-04-30_topics,2016-04-30_corr
T27,0.623155426207986
T81,0.564259011689937
T11,0.563853108511813
T127,0.55813618853992
T52,0.510585045697126
T138,0.509388263673903
T74,0.509023244144036
T100,0.486297474740117
T131,0.472097140141876
T88,0.463304243239645
T179,0.462612747333354
T58,0.462427214267579
T77,0.459423754711221
T119,0.443646141603759
T136,0.440847860528735
T20,0.436648119787968
T63,0.42968193918181
T184,0.428883469313874
T168,0.426338593064436
T118,0.423830888796488
