2013-04-30_topics,2013-04-30_corr
T27,0.587045001102202
T11,0.564598171099232
T127,0.561554118555269
T81,0.537169591744744
T138,0.51460702815744
T52,0.512017938806344
T74,0.49079516810108
T100,0.48750820797055
T77,0.474608119335754
T131,0.455832128994092
T88,0.454974509256844
T58,0.450502656795036
T179,0.44221075255023
T118,0.43268867126765
T136,0.429217452954523
T184,0.421175386923696
T133,0.417512653747987
T198,0.415850342411612
T20,0.414217248098301
T173,0.408712091785475
