2017-07-30_topics,2017-07-30_corr
T27,0.622631127890184
T81,0.554196568169988
T127,0.55116286669276
T11,0.547227142900917
T138,0.506533141686744
T74,0.499374866066819
T52,0.490828871490909
T100,0.48057938058946
T58,0.460553676019264
T131,0.460094969837066
T179,0.45950998307027
T77,0.45356298959529
T88,0.451720062943863
T119,0.433485270721357
T136,0.432895712921328
T20,0.426596163313443
T184,0.424914614793558
T63,0.423169548213686
T168,0.417958872361889
T129,0.415686780636645
