2013-10-30_topics,2013-10-30_corr
T27,0.595365674135389
T11,0.566081991809343
T127,0.562442662726544
T81,0.52798384371299
T138,0.507548062024495
T52,0.501867437798046
T74,0.50133411077586
T131,0.478132339761223
T100,0.47694367934085
T77,0.462327973182777
T58,0.457447617903395
T119,0.443865325172685
T179,0.441336398433462
T88,0.436820771492237
T136,0.435439855526853
T198,0.422921964875221
T118,0.421446724534036
T133,0.419509830813821
T184,0.419113574577663
T20,0.416265976097398
