2016-01-30_topics,2016-01-30_corr
T27,0.625152587928214
T11,0.565425290744075
T81,0.564658988193592
T127,0.55919239484066
T74,0.513191753294591
T52,0.511351787935099
T138,0.509432776398266
T100,0.486908528771469
T131,0.476143008372014
T179,0.464579042260115
T88,0.463567897531878
T58,0.463043843941051
T77,0.461470847067446
T119,0.444934117643428
T136,0.442941209112235
T20,0.437790117964575
T63,0.430089199508662
T184,0.429930505239542
T129,0.428475156819025
T168,0.427716132107605
