2017-04-30_topics,2017-04-30_corr
T27,0.6225790437874
T81,0.558260650183823
T11,0.554535684091734
T127,0.551394742180328
T138,0.506830985725562
T74,0.501940905560557
T52,0.500251855808697
T100,0.481836037910024
T58,0.465353507576866
T131,0.465106096407954
T179,0.459287402659893
T77,0.455606327624681
T88,0.452377414709724
T136,0.443729700710136
T119,0.434360292631879
T20,0.429184002348405
T184,0.42772094633565
T63,0.424800399704284
T168,0.4184088686069
T198,0.418327146331462
