date,year,quarter,month,day,y_d_1,y_d_2,y_d_3,y_d_4,y_d_5,y_m_1,y_m_2,y_m_3,y_m_4,y_m_5,y_m_6,y_m_7,y_m_8,y_m_9,y_m_10,y_m_11,y_m_12,y_q_1,Xi_qd,Xi_md,W_md_c,W_md_p,W_qd_c,W_qd_p,ind_backcast,ind_nowcast,ind_forecast1Q,ind_forecast2Q,ind_sample
1992-01-12,1992,1,1,12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.645161290322581,0.354838709677419,0.879120879120879,0.120879120879121,0,0,0,0,1
1992-01-13,1992,1,1,13,0.409985220652764,0.0190000000000001,0.0149999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.612903225806452,0.387096774193548,0.868131868131868,0.131868131868132,0,0,0,0,1
1992-01-14,1992,1,1,14,0.557550405480534,-0.0310000000000006,-0.0489999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.580645161290323,0.419354838709677,0.857142857142857,0.142857142857143,0,0,0,0,1
1992-01-15,1992,1,1,15,2.07646459658761,-0.048,-0.0410000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.548387096774194,0.451612903225806,0.846153846153846,0.153846153846154,0,0,0,0,1
1992-01-16,1992,1,1,16,0.0234398812132497,-0.00199999999999889,0.056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.516129032258065,0.483870967741935,0.835164835164835,0.164835164835165,0,0,0,0,1
1992-01-17,1992,1,1,17,0.312000264626633,-0.0520000000000014,-0.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.483870967741935,0.516129032258065,0.824175824175824,0.175824175824176,0,0,0,0,1
1992-01-18,1992,1,1,18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.451612903225806,0.548387096774194,0.813186813186813,0.186813186813187,0,0,0,0,1
1992-01-19,1992,1,1,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.419354838709677,0.580645161290323,0.802197802197802,0.197802197802198,0,0,0,0,1
1992-01-20,1992,1,1,20,0.945024561808694,-0.00399999999999956,-0.0219999999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.387096774193548,0.612903225806452,0.791208791208791,0.208791208791209,0,0,0,0,1
1992-01-21,1992,1,1,21,0.114460916314574,-0.0849999999999991,-0.048,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.354838709677419,0.645161290322581,0.78021978021978,0.21978021978022,0,0,0,0,1
1992-01-22,1992,1,1,22,-0.412209012100817,-0.0289999999999999,0.0379999999999994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.32258064516129,0.67741935483871,0.769230769230769,0.230769230769231,0,0,0,0,1
1992-01-23,1992,1,1,23,-0.494637838296796,0.00199999999999889,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.290322580645161,0.709677419354839,0.758241758241758,0.241758241758242,0,0,0,0,1
1992-01-24,1992,1,1,24,-0.138862402286044,0.016,0.0200000000000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.258064516129032,0.741935483870968,0.747252747252747,0.252747252747253,0,0,0,0,1
1992-01-25,1992,1,1,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.225806451612903,0.774193548387097,0.736263736263736,0.263736263736264,0,0,0,0,1
1992-01-26,1992,1,1,26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.193548387096774,0.806451612903226,0.725274725274725,0.274725274725275,0,0,0,0,1
1992-01-27,1992,1,1,27,1.02436909349786,0.0330000000000013,0.0179999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.161290322580645,0.838709677419355,0.714285714285714,0.285714285714286,0,0,0,0,1
1992-01-28,1992,1,1,28,-0.0711668314027136,-0.0560000000000009,-0.0369999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.129032258064516,0.870967741935484,0.703296703296703,0.296703296703297,0,0,0,0,1
1992-01-29,1992,1,1,29,-0.863995454467137,-0.00200000000000067,-0.00699999999999967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.0967741935483871,0.903225806451613,0.692307692307692,0.307692307692308,0,0,0,0,1
1992-01-30,1992,1,1,30,0.718536023207417,0.0520000000000014,0.0199999999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.0645161290322581,0.935483870967742,0.681318681318681,0.318681318681319,0,0,0,0,1
1992-01-31,1992,1,1,31,0.156727848379834,0.0220000000000002,0.0270000000000001,NaN,NaN,3.80217248386874,1.1415649083677,6.65206823415625,-1.05821093305369,5.17238445866752,1.33870807824596,0.382897723709785,0.62461164969525,-0.461361833351237,0.223214378394054,1.03083670767115,3.65309367169324,NaN,1,1,0.032258064516129,0.967741935483871,0.67032967032967,0.32967032967033,0,0,0,0,1
1992-02-01,1992,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0.659340659340659,0.340659340659341,0,0,0,0,1
1992-02-02,1992,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.96551724137931,0.0344827586206897,0.648351648351648,0.351648351648352,0,0,0,0,1
1992-02-03,1992,1,2,3,-0.00236800580060148,0.0689999999999991,0.0309999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.931034482758621,0.0689655172413793,0.637362637362637,0.362637362637363,0,0,0,0,1
1992-02-04,1992,1,2,4,-0.4095804354038,0.0169999999999995,0.00400000000000045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.896551724137931,0.103448275862069,0.626373626373626,0.373626373626374,0,0,0,0,1
1992-02-05,1992,1,2,5,0.420847909006916,0.00700000000000145,-0.00499999999999989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.862068965517241,0.137931034482759,0.615384615384615,0.384615384615385,0,0,0,0,1
1992-02-06,1992,1,2,6,-0.12702046129105,-0.0140000000000011,-0.00700000000000056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.827586206896552,0.172413793103448,0.604395604395604,0.395604395604396,0,0,0,0,1
1992-02-07,1992,1,2,7,0.170905009250522,-0.0499999999999989,-0.0409999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.793103448275862,0.206896551724138,0.593406593406593,0.406593406593407,0,0,0,0,1
1992-02-08,1992,1,2,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.758620689655172,0.241379310344828,0.582417582417582,0.417582417582418,0,0,0,0,1
1992-02-09,1992,1,2,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.724137931034483,0.275862068965517,0.571428571428571,0.428571428571429,0,0,0,0,1
1992-02-10,1992,1,2,10,-0.169716034815881,0.0129999999999999,0.00899999999999945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.689655172413793,0.310344827586207,0.56043956043956,0.43956043956044,0,0,0,0,1
1992-02-11,1992,1,2,11,-0.272979202710921,-0.00100000000000122,-0.0169999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.655172413793103,0.344827586206897,0.549450549450549,0.450549450549451,0,0,0,0,1
1992-02-12,1992,1,2,12,0.350161849207797,0.016,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.620689655172414,0.379310344827586,0.538461538461538,0.461538461538462,0,0,0,0,1
1992-02-13,1992,1,2,13,-0.250752982959934,-0.0179999999999989,0.00699999999999967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.586206896551724,0.413793103448276,0.527472527472527,0.472527472527473,0,0,0,0,1
1992-02-14,1992,1,2,14,-0.276440003366929,0.0279999999999987,0.0469999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.551724137931034,0.448275862068966,0.516483516483517,0.483516483516484,0,0,0,0,1
1992-02-15,1992,1,2,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.517241379310345,0.482758620689655,0.505494505494505,0.494505494505495,0,0,0,0,1
1992-02-16,1992,1,2,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.482758620689655,0.517241379310345,0.494505494505495,0.505494505494505,0,0,0,0,1
1992-02-17,1992,1,2,17,0.730539265228369,0.00400000000000134,-0.000999999999999446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.448275862068966,0.551724137931034,0.483516483516484,0.516483516483517,0,0,0,0,1
1992-02-18,1992,1,2,18,0.477995833372535,-0.00700000000000145,-0.00300000000000011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.413793103448276,0.586206896551724,0.472527472527473,0.527472527472527,0,0,0,0,1
1992-02-19,1992,1,2,19,-0.372628136299546,0.027000000000001,0.0249999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.379310344827586,0.620689655172414,0.461538461538462,0.538461538461538,0,0,0,0,1
1992-02-20,1992,1,2,20,1.24119939340783,-0.0229999999999997,-0.00999999999999979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.344827586206897,0.655172413793103,0.450549450549451,0.549450549450549,0,0,0,0,1
1992-02-21,1992,1,2,21,-0.00350238410948833,-0.00600000000000023,0.0170000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.310344827586207,0.689655172413793,0.43956043956044,0.56043956043956,0,0,0,0,1
1992-02-22,1992,1,2,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.275862068965517,0.724137931034483,0.428571428571429,0.571428571428571,0,0,0,0,1
1992-02-23,1992,1,2,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.241379310344828,0.758620689655172,0.417582417582418,0.582417582417582,0,0,0,0,1
1992-02-24,1992,1,2,24,1.0792976845142,-0.0240000000000009,-0.00199999999999978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.206896551724138,0.793103448275862,0.406593406593407,0.593406593406593,0,0,0,0,1
1992-02-25,1992,1,2,25,-0.767740223957514,-0.0599999999999987,-0.0450000000000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.172413793103448,0.827586206896552,0.395604395604396,0.604395604395604,0,0,0,0,1
1992-02-26,1992,1,2,26,1.5451207585965,-0.0500000000000007,-0.0419999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.137931034482759,0.862068965517241,0.384615384615385,0.615384615384615,0,0,0,0,1
1992-02-27,1992,1,2,27,0.103772027036353,-0.000999999999999446,-0.0229999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.103448275862069,0.896551724137931,0.373626373626374,0.626373626373626,0,0,0,0,1
1992-02-28,1992,1,2,28,0.0910651751489411,0.0190000000000001,0.0129999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.0689655172413793,0.931034482758621,0.362637362637363,0.637362637362637,0,0,0,0,1
1992-02-29,1992,1,2,29,NaN,NaN,NaN,NaN,NaN,6.03233586607912,1.68827870387505,6.41129974468884,0.398142529918477,8.6030184027944,0.794706169253168,0.254453063499405,0.248756347180201,0.461361833351237,0.222717241282488,-0.0838845024184742,5.56751808469169,NaN,1,1,0.0344827586206897,0.96551724137931,0.351648351648352,0.648351648351648,0,0,0,0,1
1992-03-01,1992,1,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,0.340659340659341,0.659340659340659,0,0,0,0,1
1992-03-02,1992,1,3,2,0.144736454353467,0.0289999999999999,0.0129999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.967741935483871,0.032258064516129,0.32967032967033,0.67032967032967,0,0,0,0,1
1992-03-03,1992,1,3,3,0.829456723142474,-0.00900000000000034,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.935483870967742,0.0645161290322581,0.318681318681319,0.681318681318681,0,0,0,0,1
1992-03-04,1992,1,3,4,-0.0901818767601981,-0.0259999999999998,0.0170000000000003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.903225806451613,0.0967741935483871,0.307692307692308,0.692307692307692,0,0,0,0,1
1992-03-05,1992,1,3,5,0.00113597156321532,0.00999999999999979,0.0169999999999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.870967741935484,0.129032258064516,0.296703296703297,0.703296703296703,0,0,0,0,1
1992-03-06,1992,1,3,6,-0.884574212962708,0.0199999999999996,0.0230000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.838709677419355,0.161290322580645,0.285714285714286,0.714285714285714,0,0,0,0,1
1992-03-07,1992,1,3,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.806451612903226,0.193548387096774,0.274725274725275,0.725274725274725,0,0,0,0,1
1992-03-08,1992,1,3,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.774193548387097,0.225806451612903,0.263736263736264,0.736263736263736,0,0,0,0,1
1992-03-09,1992,1,3,9,0.384541092810853,-0.0199999999999996,-0.0250000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.741935483870968,0.258064516129032,0.252747252747253,0.747252747252747,0,0,0,0,1
1992-03-10,1992,1,3,10,-0.0165419440949499,-0.0299999999999994,-0.00600000000000023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.709677419354839,0.290322580645161,0.241758241758242,0.758241758241758,0,0,0,0,1
1992-03-11,1992,1,3,11,-0.763222295241928,0.0299999999999994,0.0330000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.67741935483871,0.32258064516129,0.230769230769231,0.769230769230769,0,0,0,0,1
1992-03-12,1992,1,3,12,-0.921535522898242,0.0199999999999996,0.0110000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.645161290322581,0.354838709677419,0.21978021978022,0.78021978021978,0,0,0,0,1
1992-03-13,1992,1,3,13,0.60722959549846,0.0199999999999996,0.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.612903225806452,0.387096774193548,0.208791208791209,0.791208791208791,0,0,0,0,1
1992-03-14,1992,1,3,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.580645161290323,0.419354838709677,0.197802197802198,0.802197802197802,0,0,0,0,1
1992-03-15,1992,1,3,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.548387096774194,0.451612903225806,0.186813186813187,0.813186813186813,0,0,0,0,1
1992-03-16,1992,1,3,16,-0.653068153256697,0.0300000000000011,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.516129032258065,0.483870967741935,0.175824175824176,0.824175824175824,0,0,0,0,1
1992-03-17,1992,1,3,17,0.566546493684505,-0.0400000000000009,-0.0289999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.483870967741935,0.516129032258065,0.164835164835165,0.835164835164835,0,0,0,0,1
1992-03-18,1992,1,3,18,-0.175004099081288,0.0200000000000014,0.0229999999999997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.451612903225806,0.548387096774194,0.153846153846154,0.846153846153846,0,0,0,0,1
1992-03-19,1992,1,3,19,-0.240189313621642,0.0299999999999994,0.0220000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.419354838709677,0.580645161290323,0.142857142857143,0.857142857142857,0,0,0,0,1
1992-03-20,1992,1,3,20,0.298558010785754,0.0499999999999989,0.0390000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.387096774193548,0.612903225806452,0.131868131868132,0.868131868131868,0,0,0,0,1
1992-03-21,1992,1,3,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.354838709677419,0.645161290322581,0.120879120879121,0.879120879120879,0,0,0,0,1
1992-03-22,1992,1,3,22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.32258064516129,0.67741935483871,0.10989010989011,0.89010989010989,0,0,0,0,1
1992-03-23,1992,1,3,23,-0.971249419297671,0.0800000000000001,0.0429999999999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.290322580645161,0.709677419354839,0.0989010989010989,0.901098901098901,0,0,0,0,1
1992-03-24,1992,1,3,24,0.118349171657339,-0.0299999999999994,-0.0240000000000009,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.258064516129032,0.741935483870968,0.0879120879120879,0.912087912087912,0,0,0,0,1
1992-03-25,1992,1,3,25,0.166514828719233,-0.0500000000000007,-0.0239999999999991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.225806451612903,0.774193548387097,0.0769230769230769,0.923076923076923,0,0,0,0,1
1992-03-26,1992,1,3,26,-0.0494635575550184,0.0100000000000016,0.0239999999999991,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.193548387096774,0.806451612903226,0.0659340659340659,0.934065934065934,0,0,0,0,1
1992-03-27,1992,1,3,27,-1.13373833524619,0.00999999999999979,0.00900000000000034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.161290322580645,0.838709677419355,0.0549450549450549,0.945054945054945,0,0,0,0,1
1992-03-28,1992,1,3,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.129032258064516,0.870967741935484,0.043956043956044,0.956043956043956,0,0,0,0,1
1992-03-29,1992,1,3,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.0967741935483871,0.903225806451613,0.032967032967033,0.967032967032967,0,0,0,0,1
1992-03-30,1992,1,3,30,0.93274897672968,-0.00999999999999979,-0.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.0645161290322581,0.935483870967742,0.021978021978022,0.978021978021978,0,0,0,0,1
1992-03-31,1992,1,3,31,0.209137914202717,-0.0200000000000014,0,NaN,NaN,-3.21931230141308,-2.82984361224274,-3.36414138011412,-0.931477127454716,0.14279420157699,-1.46182005095543,0.380469704366426,0.371978110253224,0.229885158711074,0.443951894536454,-0.920888479295456,-2.83443219294384,7.68148713599537,1,1,0.032258064516129,0.967741935483871,0.010989010989011,0.989010989010989,0,0,0,0,1
1992-04-01,1992,2,4,1,-0.68087265129293,0.00999999999999979,0.0250000000000004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0,1
1992-04-02,1992,2,4,2,0.972588572532995,0.0200000000000014,-0.00399999999999956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,0.966666666666667,0.0333333333333333,0.989010989010989,0.010989010989011,0,0,0,0,1
