2009-12-31,1.41271621685551
2010-03-31,4.34339257345925
2010-06-30,8.1006804970734
2010-09-30,3.96106155008987
2010-12-31,3.84563875824614
2011-03-31,4.73999427991387
2011-06-30,2.3140569309011
2011-09-30,2.77303084742484
2011-12-31,0.773399279096399
2012-03-31,1.2556564374664
2012-06-30,1.87006587938041
2012-09-30,1.69136189803671
2012-12-31,-0.63631252731583
2013-03-31,0.308283880677922
2013-06-30,1.59443509745434
2013-09-30,1.02534090739721
2013-12-31,2.03329485499432
2014-03-31,1.74859129972933
2014-06-30,0.417856131259265
2014-09-30,1.91670046621656
2014-12-31,2.46140030295844
2015-03-31,3.72786673432719
2015-06-30,2.88501582828879
2015-09-30,0.684064017687632
2015-12-31,1.03795441234218
2016-03-31,1.78868860359991
2016-06-30,1.40053890426894
2016-09-30,1.63759460153129
2016-12-31,2.33400872136456
2017-03-31,1.94783562520182
2017-06-30,1.9385815148995
2017-09-30,1.06416224488311
2017-12-31,2.77387145352499
2018-03-31,2.05313248272219
