2010-03-31,5.86268926135546
2010-06-30,4.5191783398509
2010-09-30,4.14164215234503
2010-12-31,2.22875605141605
2011-03-31,4.83058228798767
2011-06-30,0.54278220959103
2011-09-30,3.14192372770724
2011-12-31,0.0167937616828782
2012-03-31,1.67560756626168
2012-06-30,1.17443801080585
2012-09-30,1.92348878518814
2012-12-31,-0.0106005648710248
2013-03-31,-0.296069153969413
2013-06-30,2.122135803818
2013-09-30,0.446625480471153
2013-12-31,1.75796889043287
2014-03-31,1.9515073613034
2014-06-30,0.802618885515662
2014-09-30,2.56152692930564
2014-12-31,2.12285848901513
2015-03-31,4.32139987224593
2015-06-30,2.81965528855393
2015-09-30,1.78506529233674
2015-12-31,1.18993120109013
2016-03-31,1.2549486938742
2016-06-30,2.10681876805884
2016-09-30,0.501690511986053
2016-12-31,1.61246101576643
2017-03-31,1.68585931644497
2017-06-30,1.84356914761544
2017-09-30,0.810807086386139
2017-12-31,3.21516043402995
2018-03-31,2.80396318671478
2018-06-30,2.22556876790576
