"backcasts_fe","nowcasts_fe","forecasts_1step_fe","forecasts_2step_fe"
1.66020046003487,0.711227102635941,-7.63809162821153,-1.6595599448413
0.973653397028581,-7.61825901205925,-1.85750077298428,-0.34773765949457
-3.23145410946158,-0.56253085962398,-0.24865167919931,-4.84041246815292
0.0925214967235397,2.01300950271359,-4.44962575230212,0.779059654155732
3.41037347990132,-0.83251820292762,1.135506747132,-0.71985819394198
0.40423893810844,2.49410177394934,-0.89349937825548,2.01801252805414
2.57315489617099,-3.20935647193064,1.68575801175113,-0.68393865079393
-1.83467614141559,2.60125617815134,-0.58775581059756,0.19896948754623
0.660490595635127,-1.80225616011478,0.17814360402797,0.362588588188714
-1.02943605478033,-0.967183015181969,0.245173624661124,3.65284019835308
-0.288419508411455,-1.01049044776606,3.77063807034763,1.0320571880665
0.299238684286184,4.81330276258548,0.999726493645684,-1.57170591944674
3.10605991482647,2.96779214766416,-1.27045654746094,0.0120237249778199
0.753090534832084,-3.18496354005326,-0.03722924370105,-0.2761962869466
-2.10963359246391,0.28879047999927,-0.18712687071345,-2.01939110447797
0.58307331738368,-0.737624995881733,-2.17671341181732,1.91141639430768
0.46713878390115,-1.42151769546071,1.73574748000207,1.00275016286124
-1.71093052913988,0.833215211666066,0.943851883704126,-1.51842494313173
-0.383999989615515,-0.249740800426597,-1.49656489223903,0.20523152284887
-0.669906127421593,-3.08400816086101,0.13852826777248,-0.50876571910159
-2.51327339157899,-1.94015960683121,-0.62207746748355,-0.0230104689091499
-1.55723788721946,-0.32488517007264,0.27589533759547,0.18263648072856
0.31790534594746,0.0696899720594799,0.0288631882754802,-1.39827515551936
-0.83073855722841,-1.33545048201708,-1.40086469967578,-0.36363458920319
-1.26854480758347,-2.97824352392204,-0.57898315964183,0.514047502539299
-2.67527507159293,-0.693226003820543,0.676283732894099,-0.42948958101343
-1.43051905283141,0.085129236915111,-0.38368676146159,-1.12749809148427
0.928604004060549,1.03473202465502,-0.92229536171276,-1.14947421431825
1.69767377232349,0.46529014970883,-1.00373032284078,-1.97991359177613
1.22455405540361,-0.33527331159393,-1.82737212126981,-1.11287946771003
0.0105099307231797,-0.77441560459761,-1.12942648075734,0.13198355274195
-0.38545874752072,-0.29098358185146,0.0861945351067699,-0.4483595778738
-0.0685915711260998,2.462443732396,-0.19255856807941,2.17638133477637
1.11158086649353,-0.79596605762961,2.22858200425068,1.31789449141475
