2012-02-28_topics,2012-02-28_corr
T127,0.588927130296481
T27,0.586538934729709
T11,0.580215924339828
T81,0.544338081240945
T52,0.516088244054592
T138,0.509252180004594
T77,0.507557339506212
T74,0.496798073259717
T100,0.496773366142102
T179,0.48702195783456
T88,0.465378069658438
T58,0.464968953062843
T131,0.462015412523698
T119,0.460721138144849
T118,0.450072228095764
T20,0.438284747931409
T133,0.435128905958513
T136,0.434687373498601
T198,0.431810794781213
T184,0.430893295348475
