2012-05-28_topics,2012-05-28_corr
T127,0.586443663057122
T27,0.586112731131893
T11,0.577738950465285
T81,0.540716245248298
T52,0.513697559367425
T138,0.508744798342284
T77,0.507415264413965
T74,0.49654480285064
T100,0.492761191115883
T179,0.483252668058052
T58,0.463657590154476
T88,0.462613461236365
T119,0.459253662552043
T131,0.459212560255289
T118,0.444409869234433
T20,0.433892583309708
T136,0.431813017792905
T133,0.43119464437319
T198,0.42828676874662
T184,0.421843470934215
