2012-11-28_topics,2012-11-28_corr
T27,0.591289984360634
T127,0.569861990762654
T11,0.569315866425917
T81,0.53030319881456
T138,0.512901710507407
T52,0.506854863967453
T77,0.504929929493537
T100,0.495607112718094
T74,0.492818352004762
T179,0.472724651643581
T58,0.465917121058003
T88,0.462519890973429
T131,0.460141786140815
T119,0.446158733576118
T136,0.436827733063947
T133,0.436413836158755
T118,0.427168953037412
T20,0.424818629504003
T173,0.423302381688144
T198,0.421456851637094
