2011-08-28_topics,2011-08-28_corr
T27,0.592478720415497
T127,0.592440752157399
T11,0.580875350889258
T81,0.542346527855466
T52,0.510889938195658
T74,0.508801590294719
T138,0.50759542302024
T77,0.505464418789528
T100,0.503372151273789
T179,0.501600538462687
T58,0.4824623563532
T131,0.468123021299455
T119,0.464654377492656
T88,0.458127549460832
T118,0.448575899021203
T133,0.443896428751836
T136,0.432141159404663
T20,0.42927754566677
T173,0.428103993724584
T198,0.427661682002473
