date,year,month,financial_1,financial_2,financial_3,economic_1,economic_2,economic_3,economic_4,economic_5,economic_6,economic_7,economic_8,economic_9,economic_10,economic_11,economic_12,d_gdp,ind_backcast,ind_nowcast,ind_forecast1Q,ind_forecast2Q
1992-01-31,1992,1,6.64917079982965,-0.371652173913043,-0.296142292490118,3.82627057352884,1.20193754657842,5.03055455777748,-0.981087056425967,3.89513512161095,1.15441397468654,0.276243269590992,0.667113881702264,-0.505690078897381,0.118553659410203,1.03181798477463,3.52203236999404,NaN,0,0,0,0
1992-02-29,1992,2,3.5581770340543,-0.0625978260869573,-0.0013804347826083,6.04366695557559,1.65880580838991,7.41079721537217,0.281294137661448,9.12758644385399,0.857148105014094,0.275482267884453,0.265604405811626,0.505690078897381,0.236686501026639,-0.0882056508801021,5.49937566432668,NaN,0,0,0,0
1992-03-31,1992,3,-1.63981349686884,-0.0200681818181803,0.0537045454545453,-3.20883145515003,-2.86074335496833,-3.14221795459204,-0.84626739187339,0.336893645935632,-1.43268926207618,0.411805660891762,0.397088542949309,0.251889301948349,0.471698987813873,-0.918163803409833,-2.76607584705939,6.61994827058585,0,0,0,0
1992-04-30,1992,4,0.565221857606968,0.0164090909090895,-0.000181818181817839,-1.64387263431598,-0.12099215027126,-1.9930319720129,-3.01963992310164,-1.70450805288773,0.288184637488875,0.54644944720792,0.395517984292759,0.376648279547709,0.235017734495369,-1.00374847781879,-2.64463884037358,NaN,0,0,0,0
1992-05-31,1992,5,4.42970296902772,0.0712424242424241,0.0172987012987011,1.02081765925233,-0.729043326267931,-1.91278993812372,-2.2141125877214,0.609597776902504,-0.577202179712177,0.272109011436061,0.131492458130911,-0.12539186595939,0.234466695925395,-0.579973271533696,0.584608893061223,NaN,0,0,0,0
1992-06-30,1992,6,-2.88734238118158,0.0226666666666677,0.0109740259740256,-1.02081765925233,-1.47422817372034,2.67952917067564,-2.26424767497591,-1.00107473761852,-1.01819061451192,0.271370587159581,0.654881187890499,0.375704887771189,0.233918235317176,-1.54355208911783,-1.42900646018536,-2.77400492583695,0,0,0,0
1992-07-31,1992,7,-8.71444940741943,0.0500869565217386,0.0568893280632414,-2.80130362276738,-2.00006667066699,-4.81440744579613,-2.31670592815352,-0.885235887530555,-2.06802052375394,0.135409634772987,0.130463162666494,-0.250313021811799,0,-1.48111673435825,-3.12785329928893,NaN,0,0,0,0
1992-08-31,1992,8,-5.00477360739229,0.00900828157349842,-0.0591014492753628,3.43073134990615,0.503779402995708,-0.432499901860162,1.08781181471835,3.84792498480522,0.298062813813793,0.135226525001375,0,0,0.116754245603801,0.64407114849292,2.97043267473533,NaN,0,0,0,0
1992-09-30,1992,9,-3.99245081358881,-0.419458874458874,-0.33669696969697,-0.235571369245946,-1.01010959865038,1.41410287562582,0.61633477076688,-0.922869550981886,1.03627870355467,0.135043909787136,0.260416813838837,-0.12539186595939,0,-1.44664367472336,-0.503978323137844,-1.09507285916663,0,0,0,0
1992-10-31,1992,10,1.32377677623028,-0.677,-0.265545454545454,-1.66472334331562,-0.126984144047615,1.51472147799128,-5.85147140614275,0.126550531779657,-1.7831081643072,0.538359308347225,0.518807908177799,-0.125549294583216,-0.23364496610192,-0.457666702741211,-2.12253935058744,NaN,0,0,0,0
1992-11-30,1992,11,3.65402059597111,-0.184207792207792,-0.0538051948051947,2.05703455656279,-1.53652190640559,-0.120336957963296,0.972454989199534,0.908366161091223,-0.60150557297618,0.268096675325769,0.258398076592492,0.125549294583216,0.11689072049812,-1.49520251896682,1.77935970258911,NaN,0,0,0,0
1992-12-31,1992,12,-0.433912301743078,-0.0251677018633538,-0.0239378881987582,7.02971627896316,-1.69164736667007,10.1258193302337,2.23294763980881,15.3539464466196,1.34833503372871,0,0.128949082987173,0,0,-0.963266014356989,6.54927293694669,-1.04810091783705,0,0,0,0
1993-01-31,1993,1,2.28831364268789,-0.265022774327123,-0.205728778467908,-6.71697169254362,-1.05541876786903,-6.05566154238071,-1.75024356497726,-13.2968825366625,-5.0353886145615,1.46182005095543,1.40757282341841,-0.125549294583216,0,-1.35734517013821,-6.34077344398616,NaN,0,0,0,0
1993-02-28,1993,2,6.51601226009078,-0.269988095238095,-0.157269047619048,0,-1.46963232901971,-2.63558447053631,-2.93180607566113,-6.58552197413584,-0.156617103274481,0.52631700442749,0.506971935025113,0.250941160542606,0,-2.56970414519646,-0.528948829883369,NaN,0,0,0,0
1993-03-31,1993,3,-0.189466046517239,-0.355945652173913,-0.331436956521739,3.6033028139645,0,4.24112354586601,-2.17218231468355,4.47190230697601,-0.156862777262656,0.131147559781031,0.252525386719427,0,-0.11689072049812,-0.547986085390217,3.73527676968042,-3.26163759140421,0,0,0,0
1993-04-30,1993,4,-3.02777405998427,-0.00144071146245039,0.0426324110671938,-0.301659353942618,-0.81081525284219,-1.72121288811207,0.337268447863881,2.99434990656451,0,0.522877008279909,0.503145715536668,-0.250941160542606,0.11689072049812,-0.740206572710367,-0.505200005328632,NaN,0,0,0,0
1993-05-31,1993,5,0.0233558906110432,0.0928030303030303,0.17421645021645,0.527308189815834,0,-2.40128668180333,2.16494716968532,-0.256256068910332,-1.58231149392423,0,0.12539186595939,0,-0.233918235317176,-0.951412328864532,0.411629806892222,NaN,0,0,0,0
1993-06-30,1993,6,4.43083241989832,0.0548787878787884,-0.0441709956709957,-1.28546193505557,-0.680737822802513,0.118483426183236,-1.49380371088661,0.86091445450549,-0.319489089651892,0.52015721960732,0.375234961855053,0,0,-1.3026607121323,-1.2810412126786,0.050381006427358,0,0,0,0
1993-07-31,1993,7,6.9346671532708,-0.257681818181818,-0.199272727272728,-1.61108202726989,-2.34979712673047,5.19147708580352,1.16377040802096,0.298498783897827,-0.803217169726445,0.12961764614472,0.249376687840197,0.125549294583216,0.233918235317176,-0.492906151053152,-1.35431315154584,NaN,0,0,0,0
1993-08-31,1993,8,5.79717610646,-0.255681818181818,-0.237045454545454,4.1656912700395,4.37826424388099,-1.47228027446014,-0.497101272202016,-0.259778001788291,3.17486983145798,0.258732356495095,0.372902855986723,0,0,1.09453458586337,3.46049436528162,NaN,0,0,0,0
1993-09-30,1993,9,-1.12699814612229,-0.150681818181819,-0.212090909090909,-1.34430702564527,-0.53691404150582,-2.83501775319728,3.90929257912767,0.689012556304647,-0.469852078155419,0,0.123992576332022,-0.377121754307908,-0.233918235317176,-1.54474919790326,-1.11618566136862,2.91129406623298,0,0,0,0
1993-10-31,1993,10,7.78968882637505,-0.200261904761904,-0.180848484848485,1.19582889888736,0,9.13544361524607,-1.12450984155021,1.39551144609946,-0.629923342798655,0.386847677792002,0.247524878854311,0,-0.117164629689093,-0.112871075604737,1.15497891460006,NaN,0,0,0,0
1993-11-30,1993,11,-0.585739953269115,-0.222647186147187,-0.063560606060606,-7.00016586387884,-0.946592598888252,-0.160814829618605,0,-1.66943166415017,-0.475060275859818,0.128617381074481,0.123533060799286,0.125865340719589,0.117164629689093,-1.15100468038163,-7.03701191997865,NaN,0,0,0,0
1993-12-31,1993,12,9.40154531648059,-0.165634387351779,-0.16851185770751,2.67311513733031,1.2154099650683,-2.99505098502406,3.6483031005365,0.707699631986713,2.50796843970233,0,0,0.125707119005103,0.117027514819057,0.554438818235869,2.79041522741288,-0.550516195750106,0,0,0,0
1994-01-31,1994,1,-2.81904861287643,-0.0426231884057966,-0.0619751552795034,10.4506776617263,-0.268817366180052,10.2869854345374,-4.78560211776351,6.2182177371632,-2.34936412413882,0.640617181241154,0.369686188132601,0.125549294583216,-0.117027514819057,-0.905396682092618,10.1714623234388,NaN,0,0,0,0
1994-02-28,1994,2,-4.16090908177171,0.284316666666666,0.241464285714286,-8.07417639760342,1.33691830821343,-7.99180271671718,3.21571116345316,0.962941926977479,1.10324208035761,0.127632435960479,0.24570036930518,0.12539186595939,0.117027514819057,-0.513391419181453,-9.01542992112159,NaN,0,0,0,0
1994-03-31,1994,3,1.86716559208771,0.359784782608696,0.393380434782609,12.3155781958774,-0.399202126953746,2.0321554928012,3.26877351295733,0.234844517173016,0.625002034517141,0.254777207879808,0.245098161914026,0.125234831646548,0.11689072049812,-0.431134704308533,12.1866279182818,5.27370823132536,0,0,0,0
1994-04-30,1994,4,4.9894490384391,0.00437474120082815,0.160107660455487,-4.80201994493381,1.06101791120157,0.790934784980113,-0.460476638674834,0.387197464317524,0.930239266231325,0.254129742867271,0.244498899306667,-0.125234831646548,0,0.730294978051305,-4.97660911203894,NaN,0,0,0,0
1994-05-31,1994,5,-5.24830480430527,0.116417748917748,0.21871645021645,-0.705221540532452,-0.264200946283832,-0.790934784980113,-1.39429059690128,-0.55838490556539,0,0.126823098799544,0.122025640522949,0.125234831646548,0.116754245603801,-1.3339185412363,-1.15583492857709,NaN,0,0,0,0
1994-06-30,1994,6,-5.60439032906226,0.529727272727273,0.374181818181818,1.19593405694252,0.527705710084359,-3.11853228269996,2.76940775818373,1.03896854342871,0.46189458562953,0.253164692177954,0.365186041877053,0,0,-0.124271860653469,0.754245348312388,1.13517258000115,0,0,0,0
1994-07-31,1994,7,6.29676978431251,-0.0757640692640695,-0.156612554112554,-1.55041865359644,-0.395517984292759,-1.76313107239769,-0.608829886725459,-0.217936422147957,0.459770924862912,0.252525386719427,0.242718565761102,0,0.116618089018239,-0.506448548304128,-1.79374591210504,NaN,0,0,0,0
1994-08-31,1994,8,2.51890447020209,0.317287784679089,0.217824016563147,2.38607811269063,0.132013220492233,2.36209828647187,-0.92025189311622,-0.911099305601581,-0.767463475310848,0.377596420953452,0.242130868901036,0.125078190165251,0.116482249629346,-0.195472911062566,1.93311968638756,NaN,0,0,0,0
1994-09-30,1994,9,-9.73784013647938,0.415658102766798,0.447243083003952,-0.48661896511728,1.44075838632727,-1.47664701163013,4.3714571236305,2.32688267705115,3.33364202675916,0,0.120845936156844,-0.125078190165251,0.116346726329741,0.117329592246662,-0.68942501357423,3.14189146043518,0,0,0,0
1994-10-31,1994,10,2.9176172652746,0.0810541125541127,0.0108852813852813,3.6268087199316,1.80417264851593,2.98529631496818,0.881062968215574,2.31460580312195,1.62605208717803,0,0,0.250000130208505,0.116211518017728,0.273234878606043,3.11217404272277,NaN,0,0,0,0
1994-11-30,1994,11,-0.208798087360229,-0.0488268398268401,-0.0746125541125542,3.04457665341635,0.509555242659943,7.21962912044889,0.437637459979889,2.18259648268848,1.16619397478432,0.125549294583216,0.120700075003555,0.498133035020398,0.463500250414928,-0.688417019006327,2.77622781702362,NaN,0,0,0,0
1994-12-31,1994,12,1.93661956284021,0.0963636363636367,-0.0259090909090904,-3.11180354670464,0,-3.03053494953289,3.85486701172351,3.87409175528148,1.00938131692185,0,0.120554565534903,0.248139085138543,0.230946984866254,0.422999220724751,-3.43010641928174,4.86032711300481,0,0,0,0
1995-01-31,1995,1,-3.5270150646145,0.0830454545454549,0.1155,-12.292400184829,-1.92436983926267,1.47622940447736,-7.41079721537226,-7.34436305932782,-2.46926125903713,0.12539186595939,0.120409406480437,0.371057939653596,0.8041398874993,-0.595846529628741,-12.3233606392397,NaN,0,0,0,0
1995-02-28,1995,2,3.54322764193755,-0.275922727272728,-0.166854545454545,15.8594890708251,1.41481459660273,-5.18519461891005,1.79377006866677,7.30890184733965,2.03791623366518,0.375234961855053,0.240384731139454,0.369686188132601,0.228571528085642,-0.551964814077088,15.6642256990414,NaN,0,0,0,0
1995-03-31,1995,3,-9.13573586504048,-0.266719565217391,-0.14368695652174,-5.05763138689481,-1.02696666374564,-3.35529310172946,0.148038517043414,-2.40622650113096,-0.57803629154991,0.124766079815508,0.239808268401287,0.24570036930518,0.228050269872515,-1.10515933022448,-4.93994881110886,-1.35494927526523,0,0,0,0
1995-04-30,1995,4,5.25264215167605,-0.358880434782608,-0.18896304347826,0.204568772329328,0.386349482504489,0.329670628249179,-1.4903405502575,-4.59950555597111,-0.435730536895562,0,-0.119832249210905,-0.122774723832197,0,0.303345007895661,-0.159791240157148,NaN,0,0,0,0
1995-05-31,1995,5,3.98313912527719,-0.350206521739131,-0.224297826086957,-1.02705456041781,0.640617181241154,-3.74450004836007,2.08031276297636,-0.83028216864669,1.01376682844547,0.249066131245179,0.35906681307285,0,0,0.246785939046745,-1.24981512068274,NaN,0,0,0,0
1995-06-30,1995,6,-0.520886261059239,-0.141270750988142,-0.141697628458497,-1.45583160496923,-1.15608224010764,0.511219517233474,-3.59320092260633,-0.126476084584581,0,0.124300823959711,0.119402999260743,0.122774723832197,0.113830405006077,-0.646115596768837,-1.52768143018172,3.28266384964486,0,0,0,0
1995-07-31,1995,7,6.19325433551525,0.102179653679654,0.0809025974025968,0.418119076040124,-0.258732356495095,1.79679174161622,3.15104839681855,-1.66325598280501,-2.03791623366518,0,0.119260598512394,-0.24570036930518,0,-0.272457897530032,-0.116534150835257,NaN,0,0,0,0
1995-08-31,1995,8,0.525944840514381,-0.170778467908903,-0.0752049689440986,-0.697839538146194,-1.17265187403195,-1.11920586289074,-4.68717691296732,0.374237681775114,0,0.248139085138543,0.238095350574152,0.122925645472982,0.227272825100222,-0.870411684832284,-0.294682536771873,NaN,0,0,0,0
1995-09-30,1995,9,-1.48621651185294,-0.248840579710144,-0.145890269151139,-2.05171682340488,1.94684928939353,3.15728246617581,3.4984556345627,0.67969536485748,1.60470255975174,0.12383902511468,0.118835426937913,0.122774723832197,0.113443007061154,0.113259457135939,-2.14085554329522,1.29597521419313,0,0,0,0
1995-10-31,1995,10,-1.62631318865278,-0.0963333333333338,-0.0308073593073592,1.34897324265912,-2.60431385360205,-4.51707678951756,-4.43158837745115,-2.27348909751264,-2.1946747724706,0,0.237248035363002,0,0,-1.7454158131903,0.818919409419117,NaN,0,0,0,0
1995-11-30,1995,11,4.03564342969691,-0.303636363636364,-0.2125,3.60149726807091,0.657464564208521,6.56787721163035,2.16391751034815,1.51475298647306,0.295421189743106,0.12368585373963,0.118413276121654,-0.122774723832197,-0.113443007061154,0.180846740616669,3.6493856208013,NaN,0,0,0,0
1995-12-31,1995,12,0.254227229310455,-0.22317316017316,-0.250311688311688,-13.7621377876047,0,-11.5382074118846,1.51747980192356,0.632061905282555,1.60939830732634,0,-0.118413276121654,0.245398896156601,0,-1.18139256633043,-13.7976107405668,-0.191731579464971,0,0,0,0
1996-01-31,1996,1,8.57100688154526,-0.237364389233954,-0.170968944099378,-7.53698019741442,0.392413845613415,4.5702153480855,-2.59358549755335,-14.7220570452017,-1.31484728435058,0,0.118413276121654,-1.48150857851403,-0.113571846392713,0.0747663586230018,-8.68591872276383,NaN,0,0,0,0
1996-02-29,1996,2,0.896494503237388,0.294650103519668,0.296492753623188,-9.25362529216001,-0.918039234496071,-4.4503830988746,-1.24418401233664,-8.77900868115269,-2.38106486937184,0.246913705692098,0.118273224904986,0,-0.227531383713586,-0.666558041989074,-9.21056924641004,NaN,0,0,0,0
1996-03-31,1996,3,0.167660741887854,0.237095238095238,0.254428571428571,8.74729509650534,0.263158046605572,-3.22510458336946,3.83776950988999,6.40278446558824,1.49479614358725,0.246305543239789,0.118133504583096,-0.12445552322049,0,-0.117105826850139,8.1726337505394,-3.75725305877985,0,0,0,0
1996-04-30,1996,4,0.131665943513504,-0.0612987012987007,-0.0572316017316012,14.833248159627,0,-0.495971258472316,-0.604231445596337,10.3176522055513,1.32647486584831,0.24570036930518,0.117994113984832,-0.124610608024689,-0.113960126293389,-0.967166195144209,14.588431006155,NaN,0,0,0,0
1996-05-31,1996,5,1.24313568604917,0.0155098814229246,0.0572667984189721,1.59192942174915,0.915637528598623,4.13936148308256,0.151400483121567,4.38432964208779,-0.146520172732778,0.122624172324404,0.235571369245946,0.124610608024689,0.113960126293389,-0.203028578327746,1.3482202064365,NaN,0,0,0,0
1996-06-30,1996,6,1.83073796401469,0.230167391304348,0.122619565217391,2.90080473797598,0.389864041565691,2.24065977768317,1.79914897930411,2.70919843811122,0.730463437888762,0.122473989589622,0.235017734495369,-0.124610608024689,0,-0.424304777786588,2.43528411360234,5.38404955947378,0,0,0,0
1996-07-31,1996,7,-3.11921287861043,0.0313543478260874,-0.102967391304348,-3.26038800928155,-1.04303422788723,-1.76475168135788,-0.446761725971623,-1.4776295400754,-1.17131646636537,0,0.117302066236302,-0.124766079815508,-0.228050269872515,-0.691217497993257,-4.09190006144673,NaN,0,0,0,0
