2009-12-31,1.47730515618062
2010-03-31,0.760647328740201
2010-06-30,0.91188757108827
2010-09-30,3.02463660091654
2010-12-31,1.58079967104229
2011-03-31,1.24747547606942
2011-06-30,2.41427822899355
2011-09-30,0.985033113541968
2011-12-31,1.43490826636534
2012-03-31,0.641152878201114
2012-06-30,1.43153162603367
2012-09-30,1.17703564508853
2012-12-31,1.13212342219681
2013-03-31,0.137508116537374
2013-06-30,0.893653486456346
2013-09-30,1.66649864642941
2013-12-31,1.21574031206949
2014-03-31,1.28804414084238
2014-06-30,1.795568006612
2014-09-30,0.621342977172864
2014-12-31,0.889080727699111
2015-03-31,1.64917611455612
2015-06-30,1.14637354504618
2015-09-30,1.36279600882892
2015-12-31,1.21617130544667
2016-03-31,1.15772435409797
2016-06-30,1.64329233535937
2016-09-30,1.35308127962668
2016-12-31,1.09399932916416
2017-03-31,1.37123624721358
2017-06-30,1.58773730263195
2017-09-30,1.62835020118475
2017-12-31,1.89392479230031
2018-03-31,1.64485909891942
