"backcasts_fe","nowcasts_fe","forecasts_1step_fe","forecasts_2step_fe"
1.43927330447607,0.538375760586301,-7.57872364590069,0.80262364374412
0.115761229551022,-7.32712863999665,-1.66577612835633,1.88264128441653
-7.72261219107013,-1.7431002110087,-0.33521649460341,-4.90061125946128
0.24227136436672,-0.11768907361547,-4.6979172409712,0.585707220547422
0.12426642761284,-3.46137012125363,0.875754642062992,-0.72142359117025
-4.70474690438801,1.01569340344143,-0.2831258669151,1.85415952830771
1.93767306743312,-0.64779606201798,2.23942184893137,-1.44232337256738
-1.02199568324987,2.5297733621803,-0.66890893096024,0.08011496399596
2.16304171581254,-0.7699723137687,0.60142444007478,0.357653944745834
-1.39428995099483,0.31958000664148,0.354703868770684,3.36844504107997
0.35015762327964,0.0749495401082441,3.76717162196061,1.09324285784679
0.242203758914904,3.7708707284973,0.938082176037554,-1.53614064224767
3.50922388102943,1.00736938274597,-1.49538507813005,0.2236007300459
-0.115553485287792,-1.67981025098673,-0.0207996068629901,-0.29037486118077
-1.98172954858792,-0.643197956513017,-0.2985371212404,-1.92553707131153
0.3792891687491,-0.46136150780621,-2.17019729315656,1.99365353763285
-0.31635081409801,-1.7556001307669,1.85418331797594,1.28969175954858
-1.97034115167651,1.9101191743099,1.13263458951861,-1.37861347604678
2.43959902133927,1.06069689363886,-1.47094335708087,0.1155331147641
0.35647989224565,-1.35181892829907,0.20728380289824,-0.46730028352711
-1.8999628907423,-0.101279772988426,-0.36439348922782,-0.02868677452937
0.56145450096655,-0.65194086011347,-0.12212162356439,0.08093589540657
-0.60433931162903,0.20187034853436,0.1135105493598,-1.2391639027654
0.10108237341695,0.20670121485739,-1.27453934427337,-0.28458399105855
0.14284195451306,-1.32003554519848,-0.34373649352393,0.456021950517459
-1.49470754227755,-0.40445052673255,0.543571642803539,-0.41950332458634
0.00162830451550011,0.482628070723149,-0.41564650439651,-1.11338794001584
0.589271090729129,-0.18811747960678,-1.08309895819696,-1.08658612286727
-0.61005944565496,-1.07674295439229,-1.03499657250634,-1.95447511025505
-1.04503580741149,-1.26963549280252,-1.92333676151128,-1.196075769876
-0.87052026748655,-1.92360501147181,-1.13339616053083,0.12750159369548
-1.65484196594694,-0.86211530850528,0.2071961622208,-0.41161983211091
-0.52660440941187,0.35478208327835,-0.2355911758996,2.18922523341483
0.45750009889913,-0.19486913917637,2.29153300862106,1.18359200251519
