date,d_gdp
1992-03-31,6.42004450405587
1992-06-30,-2.72463744660101
1992-09-30,-1.09507285916663
1992-12-31,-0.898203970233169
1993-03-31,-3.56271564316977
1993-06-30,0.251936772200878
1993-09-30,2.8109037746713
1993-12-31,-0.350284628627762
1994-03-31,4.97518851688703
1994-06-30,1.38203493852203
1994-09-30,2.99443013445249
1994-12-31,5.15070285027583
1995-03-31,-1.6933802127749
1995-06-30,3.42769582868137
1995-09-30,1.29581971866486
1995-12-31,-0.143772840462475
1996-03-31,-4.04676461337203
1996-06-30,5.67317202031248
1996-09-30,2.47472532375568
1996-12-31,2.22367359596269
1997-03-31,-2.50843867680821
1997-06-30,5.6571361316518
1997-09-30,1.54178781085363
1997-12-31,2.83441971282343
1998-03-31,3.18212319822138
1998-06-30,-1.24216558505204
1998-09-30,1.05838428156666
1998-12-31,-0.13789141187992
1999-03-31,3.25074758870159
1999-06-30,0.819952456577866
1999-09-30,4.16481806912969
1999-12-31,4.96789602498744
2000-03-31,3.76296284075792
2000-06-30,4.03335289364009
2000-09-30,-0.611153671221487
2000-12-31,0.305693557102416
2001-03-31,6.53800343084363
2001-06-30,0.343421356145512
2001-09-30,-1.20326691510506
2001-12-31,0.559109816314773
2002-03-31,-1.33455432411509
2002-06-30,1.07660074681775
2002-09-30,1.84500193021648
2002-12-31,-0.814184222396719
2003-03-31,-4.92021740951252
2003-06-30,0.130257803050782
2003-09-30,1.99199285774512
2003-12-31,1.46599280187942
2004-03-31,-0.0860863018495195
2004-06-30,1.3751625061392
2004-09-30,-0.772947100421462
2004-12-31,0.38666025243792
2005-03-31,-0.773694631932287
2005-06-30,2.70140920631192
2005-09-30,3.19235533240487
2005-12-31,1.5233277693806
2006-03-31,3.74129152773826
2006-06-30,6.26861461956274
2006-09-30,4.01642718798456
2006-12-31,5.22618463918008
2007-03-31,1.68691885729757
2007-06-30,2.8754117431891
2007-09-30,3.36819068756675
2007-12-31,1.14268904977948
2008-03-31,3.44762173471906
2008-06-30,-1.01552637302724
2008-09-30,-1.48888407772283
2008-12-31,-7.84882976454284
2009-03-31,-18.3488352110647
2009-06-30,0.33514874185272
2009-09-30,2.37984105795377
2009-12-31,3.56405175979368
2010-03-31,3.04152719047615
2010-06-30,8.14659092117651
2010-09-30,3.11721030083838
2010-12-31,3.25108341389964
2011-03-31,7.23913130504954
2011-06-30,0.658691484151319
2011-09-30,1.81546349982327
2011-12-31,-0.0770861440042125
2012-03-31,1.53890735166797
2012-06-30,0.345439737441211
2012-09-30,0.804867803782727
2012-12-31,-1.91902114381541
2013-03-31,-0.693107605072285
2013-06-30,3.64458474965765
2013-09-30,1.79090558754176
2013-12-31,1.48000738078586
2014-03-31,2.37927340790449
2014-06-30,-0.414410208953342
2014-09-30,1.12919995947394
2014-12-31,3.14490575462223
2015-03-31,0.670703464081157
2015-06-30,2.07946996369515
2015-09-30,0.961805697844653
2015-12-31,1.438386133443
2016-03-31,2.86134749116513
2016-06-30,1.85987480086496
2016-09-30,0.654367136757017
2016-12-31,1.66742425415194
2017-03-31,2.41627205462507
2017-06-30,NaN
2017-09-30,NaN
2017-12-31,NaN
2018-03-31,NaN
