date,d_gdp
1992-03-31,6.66267734624491
1992-06-30,-2.82057208795585
1992-09-30,-1.04419227673915
1992-12-31,-1.04692525646257
1993-03-31,-3.30828953515656
1993-06-30,0.0503302926112781
1993-09-30,2.90837435232447
1993-12-31,-0.449915688251679
1994-03-31,5.2177893722984
1994-06-30,1.03543971532751
1994-09-30,3.23689848769355
1994-12-31,4.85501772853532
1995-03-31,-1.54720366963907
1995-06-30,3.42480235095053
1995-09-30,1.15107993104608
1995-12-31,-0.239535308673311
1996-03-31,-3.8522026392247
1996-06-30,5.43049128938122
1996-09-30,2.52186643940533
1996-12-31,1.98722906960391
1997-03-31,-2.08210573039018
1997-06-30,5.46598209733666
1997-09-30,1.44817676432325
1997-12-31,2.64917020158144
1998-03-31,3.45923170630762
1998-06-30,-1.47228139530107
1998-09-30,1.15068257248723
1998-12-31,-0.275862079899269
1999-03-31,3.52586565455759
1999-06-30,0.637740711336576
1999-09-30,4.25584093901854
1999-12-31,4.83443664544758
2000-03-31,3.98453765186915
2000-06-30,3.9888555854418
2000-09-30,-0.611086980484643
2000-12-31,0.392948784534752
2001-03-31,6.45000718664797
2001-06-30,0.343384504401811
2001-09-30,-1.20313765645967
2001-12-31,0.687950293194106
2002-03-31,-1.24778243496344
2002-06-30,0.817952176538483
2002-09-30,1.84500193021648
2002-12-31,-0.771291079896841
2003-03-31,-4.9631105520124
2003-06-30,0.21707277897498
2003-09-30,1.99156164201
2003-12-31,1.37960904169034
2004-03-31,-0.0430408350336364
2004-06-30,1.46079646780954
2004-09-30,-0.68676913533352
2004-12-31,0.257676624758219
2005-03-31,-0.730515323630954
2005-06-30,2.70054071901669
2005-09-30,3.23371615442198
2005-12-31,1.35378236046293
2006-03-31,3.90862054084558
2006-06-30,6.34835170448937
2006-09-30,3.89167901557634
2006-12-31,5.18435770889596
2007-03-31,1.80677847971822
2007-06-30,2.9137483527979
2007-09-30,3.28730995203443
2007-12-31,1.26021567270094
2008-03-31,3.17228861995886
2008-06-30,-0.859123633986769
2008-09-30,-1.60603457199393
2008-12-31,-7.88808200931221
2009-03-31,-18.3488352110647
2009-06-30,0.502617867179467
2009-09-30,2.17074212564761
2009-12-31,3.48188727063885
2010-03-31,3.08342140442441
2010-06-30,8.34883398175634
2010-09-30,3.03667425883596
2010-12-31,2.93477421991746
2011-03-31,7.28289499905301
2011-06-30,0.736541372037536
2011-09-30,1.54619442623094
2011-12-31,0
2012-03-31,1.23266661496331
2012-06-30,0.499687760172662
2012-09-30,0.345572375705672
2012-12-31,-1.65376900154826
2013-03-31,-1.62193695872155
2013-06-30,3.16054833747934
2013-09-30,1.18836639230935
2013-12-31,1.79500945713649
2014-03-31,2.65857416209307
2014-06-30,-0.644031014727275
2014-09-30,NaN
2014-12-31,NaN
2015-03-31,NaN
2015-06-30,NaN
