date,d_gdp
1992-03-31,6.36987832853393
1992-06-30,-2.62523386756079
1992-09-30,-1.19447643820685
1992-12-31,-0.848250801264072
1993-03-31,-3.56226876167227
1993-06-30,0.201536721734286
1993-09-30,2.8109037746713
1993-12-31,-0.250172001399918
1994-03-31,4.87507588965919
1994-06-30,1.38203493852203
1994-09-30,2.99443013445249
1994-12-31,5.24725124562728
1995-03-31,-1.83841639532432
1995-06-30,3.47618361587934
1995-09-30,1.34373251742836
1995-12-31,-0.19168563922598
1996-03-31,-3.99834725569015
1996-06-30,5.67249020776721
1996-09-30,2.42698977861906
1996-12-31,2.22367359596269
1997-03-31,-2.41349445609167
1997-06-30,5.60900017264672
1997-09-30,1.54160774759795
1997-12-31,2.83409049005456
1998-03-31,3.18175635785529
1998-06-30,-1.28809772037286
1998-09-30,1.05838428156666
1998-12-31,-0.0919223260396507
1999-03-31,3.20477850286132
1999-06-30,0.865456125359998
1999-09-30,4.16434676740884
1999-12-31,4.96734022438083
2000-03-31,3.71848627430325
2000-06-30,4.03335289364009
2000-09-30,-0.567468857111564
2000-12-31,0.305660186261747
2001-03-31,6.49435198757438
2001-06-30,0.343421356145512
2001-09-30,-1.16023071085678
2001-12-31,0.473092899619942
2002-03-31,-1.2484539005289
2002-06-30,1.03348103567811
2002-09-30,1.88780785887843
2002-12-31,-0.856990151058667
2003-03-31,-4.87679342857632
2003-06-30,0.0868338221145848
2003-09-30,1.99199285774512
2003-12-31,1.46599280187942
2004-03-31,-0.0860863018495195
2004-06-30,1.3751625061392
2004-09-30,-0.729966387974912
2004-12-31,0.386618727408461
2005-03-31,-0.773611501480431
2005-06-30,2.65838688844298
2005-09-30,3.23474842237097
2005-12-31,1.5231666384885
2006-03-31,3.69905956866425
2006-06-30,6.35098694275342
2006-09-30,3.97483166283124
2006-12-31,5.18540784114272
2007-03-31,1.64683668881871
2007-06-30,2.9552850084432
2007-09-30,3.36785705074973
2007-12-31,1.10323158982126
2008-03-31,3.48662899985328
2008-06-30,-1.0936438801874
2008-09-30,-1.44977383569689
2008-12-31,-7.80879974199244
2009-03-31,-18.3469562807765
2009-06-30,0.293239789014166
2009-09-30,2.37984105795377
2009-12-31,3.64656001091141
2010-03-31,2.91807099439758
2010-06-30,8.10729009467757
2010-09-30,3.23726600868959
2010-12-31,3.32971895974374
2011-03-31,7.00433646828245
2011-06-30,0.697606997864142
2011-09-30,1.892900340642
2011-12-31,0.0770712911826621
2012-03-31,1.26953701183936
2012-06-30,0.383914032734722
2012-09-30,0.919893084612511
2012-12-31,-1.80344686523171
2013-03-31,-0.885509770179027
2013-06-30,3.53033757475885
2013-09-30,2.01972515049178
2013-12-31,1.63118439337957
2014-03-31,3.50532278595033
2014-06-30,-0.676056498961941
2014-09-30,1.27603786203743
2014-12-31,3.54397282144348
2015-03-31,0.445434344472062
2015-06-30,1.77679359336871
2015-09-30,1.29062107819777
2015-12-31,1.6899363858272
2016-03-31,2.52159256336917
2016-06-30,1.85362196234422
2016-09-30,1.33942837497401
2016-12-31,1.6590051732198
2017-03-31,3.58296913750067
2017-06-30,2.52456502720726
2017-09-30,2.93119221012006
2017-12-31,2.42052920171218
2018-03-31,NaN
2018-06-30,NaN
2018-09-30,NaN
2018-12-31,NaN
