date,d_gdp
1992-03-31,6.34489627131991
1992-06-30,-3.15986773358254
1992-09-30,-1.58934415012268
1992-12-31,-0.0468411500037291
1993-03-31,-3.7651766414367
1993-06-30,0.141835590399353
1993-09-30,2.77926101917707
1993-12-31,-0.70476320575068
1994-03-31,5.37171615853822
1994-06-30,1.43576834521006
1994-09-30,2.9938535754507
1994-12-31,4.60797796252272
1995-03-31,-1.49974611867414
1995-06-30,3.85162987297107
1995-09-30,0.855904375219652
1995-12-31,-0.360157593268084
1996-03-31,-3.89231403473822
1996-06-30,6.04841133822305
1996-09-30,2.36726725218652
1996-12-31,1.24499878188011
1997-03-31,-2.35988885087508
1997-06-30,5.85181665742986
1997-09-30,1.44967486115029
1997-12-31,2.66594813675063
1998-03-31,2.90784115717955
1998-06-30,-1.47297902831944
1998-09-30,1.38648319059449
1998-12-31,-0.259599792778786
1999-03-31,2.97527378332703
1999-06-30,0.600987449394808
1999-09-30,4.52126801274737
1999-12-31,4.30293117987723
2000-03-31,4.29864849647359
2000-06-30,4.41719747623175
2000-09-30,-0.410761999539133
2000-12-31,-0.246659822821371
2001-03-31,5.8377318232349
2001-06-30,0.526502379462457
2001-09-30,-1.25665165430213
2001-12-31,0.770674070983901
2002-03-31,-1.42081643272185
2002-06-30,1.17760604825285
2002-09-30,1.53784082583499
2002-12-31,-0.768181365121023
2003-03-31,-3.12834868647194
2003-06-30,-0.367253277520163
2003-09-30,1.91417154988223
2003-12-31,1.58143041410987
2004-03-31,0.0404673984867543
2004-06-30,1.29279983256332
2004-09-30,-0.605479705902923
2004-12-31,0.0403938399738735
2005-03-31,-0.484995512584874
2005-06-30,2.57987390338243
2005-09-30,3.08201854976211
2005-12-31,1.27388642700801
2006-03-31,4.50553128342221
2006-06-30,5.85205015108023
2006-09-30,3.85433701076572
2006-12-31,5.10726328539448
2007-03-31,2.49174944513015
2007-06-30,2.10210694005895
2007-09-30,3.42965754413953
2007-12-31,1.44504811878363
2008-03-31,4.01125768257451
2008-06-30,-1.76147073649382
2008-09-30,-1.58459832271731
2008-12-31,-8.20694647349818
2009-03-31,-16.6618614629236
2009-06-30,0.981114055772636
2009-09-30,3.16238043636652
2009-12-31,3.63885215400721
2010-03-31,2.65016092569255
2010-06-30,8.74662139203011
2010-09-30,2.79917167505772
2010-12-31,2.41020427945706
2011-03-31,4.88684716930941
2011-06-30,1.82182861846663
2011-09-30,1.45151207088716
2011-12-31,-0.579972915381077
2012-03-31,1.99014386744665
2012-06-30,1.08137400275403
2012-09-30,NaN
2012-12-31,NaN
2013-03-31,NaN
2013-06-30,NaN
