2018-06-30_topics,2018-06-30_corr
T27,0.618764577374754
T81,0.552172792331976
T127,0.535945013178016
T11,0.533870898441858
T138,0.50444820454679
T74,0.490977851744741
T52,0.476880162775014
T100,0.472749331671324
T179,0.455867876483826
T131,0.453051649898512
T77,0.447344912460759
T88,0.447280779624797
T58,0.4468963619593
T119,0.430496345389685
T184,0.426233666741828
T63,0.421593259386919
T168,0.420629774668248
T136,0.419720229097004
T129,0.418033938316601
T20,0.417311205933249
