2014-09-30_topics,2014-09-30_corr
T27,0.626079323206358
T11,0.564468890335384
T127,0.559529048566312
T81,0.556969132826738
T74,0.516136125694842
T52,0.513301279253407
T138,0.508294155201818
T100,0.485456729379222
T131,0.471922771158224
T88,0.462745371872086
T77,0.460739445431969
T58,0.460242772206914
T179,0.454176554111559
T119,0.451066699170315
T136,0.45004053174181
T184,0.438657814652393
T20,0.435584153239966
T129,0.428809110826789
T63,0.427485762987126
T168,0.426127410614924
