2017-12-30_topics,2017-12-30_corr
T27,0.620388746977749
T81,0.552859575413486
T127,0.541061503247703
T11,0.534544939681137
T138,0.504494971347265
T74,0.497932627790686
T52,0.482081793354929
T100,0.474549432490374
T179,0.458221780892512
T131,0.454685310374729
T88,0.454637921951834
T77,0.451275471229981
T58,0.445647781142516
T119,0.433254175582769
T184,0.428200131104542
T20,0.422710707679571
T63,0.421145542270359
T168,0.421110984307887
T136,0.420690486250607
T129,0.416757832994406
