2011-06-30_topics,2011-06-30_corr
T27,0.564809799059534
T127,0.550529192263442
T11,0.545854175403516
T81,0.506150551501421
T77,0.482257781749958
T52,0.476461314814633
T179,0.475601606169008
T74,0.474627378383841
T100,0.469443257743918
T138,0.466833006861888
T58,0.45550218961039
T88,0.447807550706346
T131,0.438127873049306
T133,0.434191982267621
T118,0.431189190400314
T119,0.429814024103107
T129,0.408168974542146
T79,0.401372525029225
T136,0.395836720345321
T198,0.39327316940429
