2018-03-30_topics,2018-03-30_corr
T27,0.620081199478041
T81,0.553389866320615
T127,0.538714480197071
T11,0.534594531605001
T138,0.504456480871024
T74,0.496459689816965
T52,0.479568770006163
T100,0.474335864893267
T179,0.457820507334615
T131,0.453967033619038
T88,0.451440507405701
T77,0.450253791100698
T58,0.447576228221409
T119,0.431694765995264
T184,0.427137093316644
T63,0.422069643209334
T136,0.421369993232151
T168,0.42093731506932
T20,0.420158202481614
T129,0.417904993183528
