2015-06-30_topics,2015-06-30_corr
T27,0.625023538096387
T11,0.565728606023335
T127,0.562885899794911
T81,0.561878716070628
T74,0.511748964400173
T138,0.507243598055075
T52,0.503052514495046
T100,0.483836962247989
T131,0.473918183566687
T88,0.464001273582599
T58,0.461904290454404
T179,0.461818135739778
T77,0.457501132068244
T136,0.445065862666872
T119,0.44098437151676
T20,0.438557928895526
T129,0.429337900566616
T184,0.429223132679703
T168,0.427309439190876
T63,0.426581124792939
